HPV11REF	M14119	100.000	650	0	0	1	650	1	650	0.0	1361
HPV11REF	M14119	100.000	650	0	0	657	1306	1	650	0.0	1361
HPV11REF	M14119	100.000	650	0	0	1313	1962	1	650	0.0	1361
HPV11REF	M14119	100.000	650	0	0	1969	2618	1	650	0.0	1361
HPV11REF	X00203	89.417	652	65	2	1	650	1	650	0.0	1216
HPV11REF	X00203	89.417	652	65	2	657	1306	1	650	0.0	1216
HPV11REF	X00203	89.417	652	65	2	1313	1962	1	650	0.0	1216
HPV11REF	X00203	89.417	652	65	2	1969	2618	1	650	0.0	1216
HPV11REF	X62843	80.215	652	122	3	1	650	1	647	0.0	1121
HPV11REF	X62843	80.215	652	122	3	657	1306	1	647	0.0	1121
HPV11REF	X62843	80.215	652	122	3	1313	1962	1	647	0.0	1121
HPV11REF	X62843	80.215	652	122	3	1969	2618	1	647	0.0	1121
HPV11REF	U31788	77.607	652	136	4	1	650	1	644	0.0	1083
HPV11REF	U31788	77.607	652	136	4	657	1306	1	644	0.0	1083
HPV11REF	U31788	77.607	652	136	4	1313	1962	1	644	0.0	1083
HPV11REF	U31788	77.607	652	136	4	1969	2618	1	644	0.0	1083
HPV11REF	X62844	76.380	652	149	3	1	650	1	649	0.0	1067
HPV11REF	X62844	76.380	652	149	3	657	1306	1	649	0.0	1067
HPV11REF	X62844	76.380	652	149	3	1313	1962	1	649	0.0	1067
HPV11REF	X62844	76.380	652	149	3	1969	2618	1	649	0.0	1067
HPV11REF	AF436130	75.077	650	153	3	1	650	1	641	0.0	1050
HPV11REF	AF436130	75.077	650	153	3	657	1306	1	641	0.0	1050
HPV11REF	AF436130	75.077	650	153	3	1313	1962	1	641	0.0	1050
HPV11REF	AF436130	75.077	650	153	3	1969	2618	1	641	0.0	1050
HPV11REF	M73236	60.031	653	249	6	1	650	1	644	0.0	825
HPV11REF	M73236	60.031	653	249	6	657	1306	1	644	0.0	825
HPV11REF	M73236	60.031	653	249	6	1313	1962	1	644	0.0	825
HPV11REF	M73236	60.031	653	249	6	1969	2618	1	644	0.0	825
HPV11REF	NC_001586	60.856	654	241	8	1	650	1	643	0.0	814
HPV11REF	NC_001586	60.856	654	241	8	657	1306	1	643	0.0	814
HPV11REF	NC_001586	60.856	654	241	8	1313	1962	1	643	0.0	814
HPV11REF	NC_001586	60.856	654	241	8	1969	2618	1	643	0.0	814
HPV11REF	AF419318	59.484	659	253	10	1	650	1	654	0.0	762
HPV11REF	AF419318	59.484	659	253	10	657	1306	1	654	0.0	762
HPV11REF	AF419318	59.484	659	253	10	1313	1962	1	654	0.0	762
HPV11REF	AF419318	59.484	659	253	10	1969	2618	1	654	0.0	762
HPV11REF	X74478	57.470	656	265	9	1	650	1	648	0.0	761
