AmPV4REF	MF327538	100.000	380	0	0	1	380	1	380	0.0	790
AmPV4REF	MF327538	100.000	380	0	0	389	768	1	380	0.0	790
AmPV4REF	MF327538	100.000	380	0	0	777	1156	1	380	0.0	790
AmPV4REF	NC_013237	52.699	389	174	5	1	380	1	388	1.19e-130	399
AmPV4REF	NC_013237	52.699	389	174	5	389	768	1	388	1.19e-130	399
AmPV4REF	NC_013237	52.699	389	174	5	777	1156	1	388	1.19e-130	399
AmPV4REF	NC_023873	51.554	386	169	6	1	380	1	374	3.74e-121	373
AmPV4REF	NC_023873	51.554	386	169	6	389	768	1	374	3.74e-121	373
AmPV4REF	NC_023873	51.554	386	169	6	777	1156	1	374	3.74e-121	373
AmPV4REF	NC_007150	52.231	381	171	5	1	380	1	371	8.98e-120	370
AmPV4REF	NC_007150	52.231	381	171	5	389	768	1	371	8.98e-120	370
AmPV4REF	NC_007150	52.231	381	171	5	777	1156	1	371	8.98e-120	370
AmPV4REF	NC_004765	51.554	386	172	8	1	378	1	379	1.18e-118	367
AmPV4REF	NC_004765	51.554	386	172	8	389	766	1	379	1.18e-118	367
AmPV4REF	NC_004765	51.554	386	172	8	777	1154	1	379	1.18e-118	367
AmPV4REF	MH910493	49.361	391	173	6	1	380	1	377	1.36e-116	361
AmPV4REF	MH910493	49.361	391	173	6	389	768	1	377	1.36e-116	361
AmPV4REF	MH910493	49.361	391	173	6	777	1156	1	377	1.36e-116	361
AmPV4REF	NC_018575	48.177	384	184	7	1	378	1	375	1.52e-111	348
AmPV4REF	NC_018575	48.177	384	184	7	389	766	1	375	1.52e-111	348
AmPV4REF	NC_018575	48.177	384	184	7	777	1154	1	375	1.52e-111	348
AmPV4REF	DQ180494	49.612	387	181	4	1	380	1	380	5.61e-110	344
AmPV4REF	DQ180494	49.612	387	181	4	389	768	1	380	5.61e-110	344
AmPV4REF	DQ180494	49.612	387	181	4	777	1156	1	380	5.61e-110	344
AmPV4REF	MG571090	43.781	402	204	3	1	380	1	402	2.11e-103	327
AmPV4REF	MG571090	43.781	402	204	3	389	768	1	402	2.11e-103	327
AmPV4REF	MG571090	43.781	402	204	3	777	1156	1	402	2.11e-103	327
AmPV4REF	AY904724	50.388	387	178	4	1	380	1	380	6.79e-102	322
AmPV4REF	AY904724	50.388	387	178	4	389	768	1	380	6.79e-102	322
AmPV4REF	AY904724	50.388	387	178	4	777	1156	1	380	6.79e-102	322
AmPV4REF	NC_001619	48.969	388	187	5	1	380	1	385	3.59e-100	318
AmPV4REF	NC_001619	48.969	388	187	5	389	768	1	385	3.59e-100	318
AmPV4REF	NC_001619	48.969	388	187	5	777	1156	1	385	3.59e-100	318
AmPV4REF	KC858266	42.643	401	204	7	1	380	1	396	1.81e-98	313
AmPV4REF	KC858266	42.643	401	204	7	389	768	1	396	1.81e-98	313
AmPV4REF	KC858266	42.643	401	204	7	777	1156	1	396	1.81e-98	313
AmPV4REF	AY904723	47.595	395	170	7	1	379	1	374	7.70e-95	303
AmPV4REF	AY904723	47.595	395	170	7	389	767	1	374	7.70e-95	303
AmPV4REF	AY904723	47.595	395	170	7	777	1155	1	374	7.70e-95	303
AmPV4REF	V01116	43.176	403	202	7	1	379	1	400	2.45e-93	300
AmPV4REF	V01116	43.176	403	202	7	389	767	1	400	2.45e-93	300
AmPV4REF	V01116	43.176	403	202	7	777	1155	1	400	2.45e-93	300
