AmPV4REF	MF327538	100.000	597	0	0	1	597	1	597	0.0	1243
AmPV4REF	MF327538	100.000	597	0	0	605	1201	1	597	0.0	1243
AmPV4REF	MF327538	100.000	597	0	0	1209	1805	1	597	0.0	1243
AmPV4REF	MF327538	100.000	597	0	0	1813	2409	1	597	0.0	1243
AmPV4REF	NC_007150	67.273	605	186	5	1	597	1	601	0.0	843
AmPV4REF	NC_007150	67.273	605	186	5	605	1201	1	601	0.0	843
AmPV4REF	NC_007150	67.273	605	186	5	1209	1805	1	601	0.0	843
AmPV4REF	NC_007150	67.273	605	186	5	1813	2409	1	601	0.0	843
AmPV4REF	AY904724	66.057	601	187	4	11	597	10	607	0.0	837
AmPV4REF	AY904724	66.057	601	187	4	615	1201	10	607	0.0	837
AmPV4REF	AY904724	66.057	601	187	4	1219	1805	10	607	0.0	837
AmPV4REF	AY904724	66.057	601	187	4	1823	2409	10	607	0.0	837
AmPV4REF	DQ180494	64.892	601	194	4	11	597	10	607	0.0	822
AmPV4REF	DQ180494	64.892	601	194	4	615	1201	10	607	0.0	822
AmPV4REF	DQ180494	64.892	601	194	4	1219	1805	10	607	0.0	822
AmPV4REF	DQ180494	64.892	601	194	4	1823	2409	10	607	0.0	822
AmPV4REF	AY904722	62.520	611	210	5	2	597	3	609	0.0	819
AmPV4REF	AY904722	62.520	611	210	5	606	1201	3	609	0.0	819
AmPV4REF	AY904722	62.520	611	210	5	1210	1805	3	609	0.0	819
AmPV4REF	AY904722	62.520	611	210	5	1814	2409	3	609	0.0	819
AmPV4REF	NC_004765	64.309	608	199	5	4	597	5	608	0.0	815
AmPV4REF	NC_004765	64.309	608	199	5	608	1201	5	608	0.0	815
AmPV4REF	NC_004765	64.309	608	199	5	1212	1805	5	608	0.0	815
AmPV4REF	NC_004765	64.309	608	199	5	1816	2409	5	608	0.0	815
AmPV4REF	NC_023873	66.333	600	188	6	2	593	3	596	0.0	806
AmPV4REF	NC_023873	66.333	600	188	6	606	1197	3	596	0.0	806
AmPV4REF	NC_023873	66.333	600	188	6	1210	1801	3	596	0.0	806
AmPV4REF	NC_023873	66.333	600	188	6	1814	2405	3	596	0.0	806
AmPV4REF	AY904723	63.816	608	205	4	2	597	3	607	0.0	806
AmPV4REF	AY904723	63.816	608	205	4	606	1201	3	607	0.0	806
AmPV4REF	AY904723	63.816	608	205	4	1210	1805	3	607	0.0	806
AmPV4REF	AY904723	63.816	608	205	4	1814	2409	3	607	0.0	806
AmPV4REF	NC_013237	66.392	607	188	4	2	597	3	604	0.0	795
AmPV4REF	NC_013237	66.392	607	188	4	606	1201	3	604	0.0	795
AmPV4REF	NC_013237	66.392	607	188	4	1210	1805	3	604	0.0	795
AmPV4REF	NC_013237	66.392	607	188	4	1814	2409	3	604	0.0	795
AmPV4REF	NC_001619	61.603	599	220	5	4	597	5	598	0.0	759
AmPV4REF	NC_001619	61.603	599	220	5	608	1201	5	598	0.0	759
AmPV4REF	NC_001619	61.603	599	220	5	1212	1805	5	598	0.0	759
AmPV4REF	NC_001619	61.603	599	220	5	1816	2409	5	598	0.0	759
AmPV4REF	MG571090	60.492	610	219	9	1	597	1	601	0.0	752
AmPV4REF	MG571090	60.492	610	219	9	605	1201	1	601	0.0	752
AmPV4REF	MG571090	60.492	610	219	9	1209	1805	1	601	0.0	752
AmPV4REF	MG571090	60.492	610	219	9	1813	2409	1	601	0.0	752
AmPV4REF	NC_018575	61.856	582	214	5	14	590	12	590	0.0	741
AmPV4REF	NC_018575	61.856	582	214	5	618	1194	12	590	0.0	741
AmPV4REF	NC_018575	61.856	582	214	5	1222	1798	12	590	0.0	741
AmPV4REF	NC_018575	61.856	582	214	5	1826	2402	12	590	0.0	741
AmPV4REF	KC460987	53.560	618	257	7	1	597	1	609	0.0	639
AmPV4REF	KC460987	53.560	618	257	7	605	1201	1	609	0.0	639
AmPV4REF	KC460987	53.560	618	257	7	1209	1805	1	609	0.0	639
AmPV4REF	KC460987	53.560	618	257	7	1813	2409	1	609	0.0	639
AmPV4REF	NC_001458	52.146	629	259	12	1	597	1	619	0.0	623
AmPV4REF	NC_001458	52.146	629	259	12	605	1201	1	619	0.0	623
AmPV4REF	NC_001458	52.146	629	259	12	1209	1805	1	619	0.0	623
AmPV4REF	NC_001458	52.146	629	259	12	1813	2409	1	619	0.0	623
AmPV4REF	V01116	51.718	611	262	9	14	597	9	613	0.0	620
AmPV4REF	V01116	51.718	611	262	9	618	1201	9	613	0.0	620
AmPV4REF	V01116	51.718	611	262	9	1222	1805	9	613	0.0	620
AmPV4REF	V01116	51.718	611	262	9	1826	2409	9	613	0.0	620
AmPV4REF	FM955838	50.247	607	280	7	1	592	1	600	0.0	618
AmPV4REF	FM955838	50.247	607	280	7	605	1196	1	600	0.0	618
AmPV4REF	FM955838	50.247	607	280	7	1209	1800	1	600	0.0	618
AmPV4REF	FM955838	50.247	607	280	7	1813	2404	1	600	0.0	618
AmPV4REF	NC_023178	50.408	613	274	10	1	590	1	606	0.0	616
AmPV4REF	NC_023178	50.408	613	274	10	605	1194	1	606	0.0	616
AmPV4REF	NC_023178	50.408	613	274	10	1209	1798	1	606	0.0	616
AmPV4REF	NC_023178	50.408	613	274	10	1813	2402	1	606	0.0	616
AmPV4REF	KP769769	50.903	609	266	10	16	597	14	616	0.0	609
AmPV4REF	KP769769	50.903	609	266	10	620	1201	14	616	0.0	609
AmPV4REF	KP769769	50.903	609	266	10	1224	1805	14	616	0.0	609
AmPV4REF	KP769769	50.903	609	266	10	1828	2409	14	616	0.0	609
AmPV4REF	NC_002232	49.431	615	277	7	11	597	9	617	0.0	605
AmPV4REF	NC_002232	49.431	615	277	7	615	1201	9	617	0.0	605
AmPV4REF	NC_002232	49.431	615	277	7	1219	1805	9	617	0.0	605
AmPV4REF	NC_002232	49.431	615	277	7	1823	2409	9	617	0.0	605
AmPV4REF	FM955841	49.755	611	286	7	1	597	1	604	0.0	600
AmPV4REF	FM955841	49.755	611	286	7	605	1201	1	604	0.0	600
AmPV4REF	FM955841	49.755	611	286	7	1209	1805	1	604	0.0	600
AmPV4REF	FM955841	49.755	611	286	7	1813	2409	1	604	0.0	600
AmPV4REF	M12737	50.990	606	274	8	1	591	1	598	0.0	598
AmPV4REF	M12737	50.990	606	274	8	605	1195	1	598	0.0	598
AmPV4REF	M12737	50.990	606	274	8	1209	1799	1	598	0.0	598
AmPV4REF	M12737	50.990	606	274	8	1813	2403	1	598	0.0	598
AmPV4REF	X74466	49.837	612	285	7	1	597	1	605	0.0	597
AmPV4REF	X74466	49.837	612	285	7	605	1201	1	605	0.0	597
AmPV4REF	X74466	49.837	612	285	7	1209	1805	1	605	0.0	597
AmPV4REF	X74466	49.837	612	285	7	1813	2409	1	605	0.0	597
AmPV4REF	EU796884	49.916	597	277	7	16	597	14	603	0.0	597
AmPV4REF	EU796884	49.916	597	277	7	620	1201	14	603	0.0	597
AmPV4REF	EU796884	49.916	597	277	7	1224	1805	14	603	0.0	597
AmPV4REF	EU796884	49.916	597	277	7	1828	2409	14	603	0.0	597
AmPV4REF	X74471	48.684	608	288	7	1	592	1	600	0.0	597
AmPV4REF	X74471	48.684	608	288	7	605	1196	1	600	0.0	597
AmPV4REF	X74471	48.684	608	288	7	1209	1800	1	600	0.0	597
AmPV4REF	X74471	48.684	608	288	7	1813	2404	1	600	0.0	597
AmPV4REF	AY382778	49.256	605	285	8	2	592	3	599	0.0	588
